"","Wcol","Anio","consumo","mes"
"15144","FRACC. TORREMOLINOS(COSTA AZUL",2020,"2777","noviembre"
"15145","FRACC. UNIVERSIDAD 94",2021,"4282","noviembre"
"15146","FRACC. UNIVERSIDAD 94",2019,"3988","noviembre"
"15147","FRACC. UNIVERSIDAD 94",2020,"4177","noviembre"
"15148","FRACC. UNIVERSIDAD 94",2018,"3784","noviembre"
"15149","FRACC. URBIVILLA DEL REAL",2018,"30244","noviembre"
"15150","FRACC. URBIVILLA DEL REAL",2019,"29763","noviembre"
"15151","FRACC. URBIVILLA DEL REAL",2021,"33072","noviembre"
"15152","FRACC. URBIVILLA DEL REAL",2020,"32373","noviembre"
"15153","FRACC. VALLE BONITO",2021,"13565","noviembre"
"15154","FRACC. VALLE BONITO",2019,"13177","noviembre"
"15155","FRACC. VALLE BONITO",2020,"13384","noviembre"
"15156","FRACC. VALLE BONITO",2018,"14853","noviembre"
"15157","FRACC. VALLE DORADO",2019,"4525","noviembre"
"15158","FRACC. VALLE DORADO",2021,"4400","noviembre"
"15159","FRACC. VALLE DORADO",2020,"4568","noviembre"
"15160","FRACC. VALLE DORADO",2018,"4452","noviembre"
"15161","FRACC. VALLE DORADO PLUS",2018,"963","noviembre"
"15162","FRACC. VALLE DORADO PLUS",2020,"1031","noviembre"
"15163","FRACC. VALLE DORADO PLUS",2019,"1171","noviembre"
"15164","FRACC. VALLE DORADO PLUS",2021,"1347","noviembre"
"15165","FRACC. VILLA BONITA RESIDENC.",2018,"424","noviembre"
"15166","FRACC. VILLA BONITA RESIDENC.",2019,"436","noviembre"
"15167","FRACC. VILLA BONITA RESIDENC.",2021,"447","noviembre"
"15168","FRACC. VILLA BONITA RESIDENC.",2020,"501","noviembre"
"15169","FRACC. VILLA CAREY",2020,"2455","noviembre"
"15170","FRACC. VILLA CAREY",2021,"2819","noviembre"
"15171","FRACC. VILLA CAREY",2019,"2724","noviembre"
"15172","FRACC. VILLA CAREY",2018,"2494","noviembre"
"15173","FRACC. VILLA CORAL",2021,"1857","noviembre"
"15174","FRACC. VILLA CORAL",2020,"1427","noviembre"
"15175","FRACC. VILLA CORAL",2018,"1195","noviembre"
"15176","FRACC. VILLA CORAL",2019,"1277","noviembre"
"15177","FRACC. VILLA DE JARACO",2019,"641","noviembre"
"15178","FRACC. VILLA DE JARACO",2018,"595","noviembre"
"15179","FRACC. VILLA DE JARACO",2020,"679","noviembre"
"15180","FRACC. VILLA DE JARACO",2021,"732","noviembre"
"15181","FRACC. VILLA FLORIDA",2021,"16964","noviembre"
"15182","FRACC. VILLA FLORIDA",2020,"15879","noviembre"
"15183","FRACC. VILLA FLORIDA",2019,"15123","noviembre"
"15184","FRACC. VILLA FLORIDA",2018,"15607","noviembre"
"15185","FRACC. VILLA GALAXIA",2021,"22674","noviembre"
"15186","FRACC. VILLA GALAXIA",2020,"24120","noviembre"
"15187","FRACC. VILLA GALAXIA",2019,"22221","noviembre"
"15188","FRACC. VILLA GALAXIA",2018,"23258","noviembre"
"15189","FRACC. VILLA MARINA",2018,"1675","noviembre"
"15190","FRACC. VILLA MARINA",2020,"1740","noviembre"
"15191","FRACC. VILLA MARINA",2019,"1816","noviembre"
"15192","FRACC. VILLA MARINA",2021,"2641","noviembre"
"15193","FRACC. VILLA SATELITE",2018,"3342","noviembre"
"15194","FRACC. VILLA SATELITE",2020,"3128","noviembre"
"15195","FRACC. VILLA SATELITE",2019,"3020","noviembre"
"15196","FRACC. VILLA SATELITE",2021,"3287","noviembre"
"15197","FRACC. VILLA TRANQUILA",2019,"302","noviembre"
"15198","FRACC. VILLA TRANQUILA",2021,"352","noviembre"
"15199","FRACC. VILLA TRANQUILA",2018,"440","noviembre"
"15200","FRACC. VILLA TRANQUILA",2020,"261","noviembre"
"15201","FRACC. VILLA TUTULI",2018,"2245","noviembre"
"15202","FRACC. VILLA TUTULI",2020,"2327","noviembre"
"15203","FRACC. VILLA TUTULI",2021,"2342","noviembre"
"15204","FRACC. VILLA TUTULI",2019,"2062","noviembre"
"15205","FRACC. VILLA TUTULI II",2020,"2955","noviembre"
"15206","FRACC. VILLA TUTULI II",2021,"2845","noviembre"
"15207","FRACC. VILLA TUTULI II",2018,"2828","noviembre"
"15208","FRACC. VILLA TUTULI II",2019,"2918","noviembre"
"15209","FRACC. VILLA VERDE",2021,"16146","noviembre"
"15210","FRACC. VILLA VERDE",2018,"14711","noviembre"
"15211","FRACC. VILLA VERDE",2020,"15241","noviembre"
"15212","FRACC. VILLA VERDE",2019,"14099","noviembre"
"15213","FRACC. VILLAS DE RUEDA",2021,"295","noviembre"
"15214","FRACC. VILLAS DE RUEDA",2019,"377","noviembre"
"15215","FRACC. VILLAS DE RUEDA",2018,"286","noviembre"
"15216","FRACC. VILLAS DE RUEDA",2020,"381","noviembre"
"15217","FRACC. VILLAS DEL ESTERO",2018,"6508","noviembre"
"15218","FRACC. VILLAS DEL ESTERO",2019,"5758","noviembre"
"15219","FRACC. VILLAS DEL ESTERO",2020,"6920","noviembre"
"15220","FRACC. VILLAS DEL ESTERO",2021,"7557","noviembre"
"15221","FRACC. VILLAS DEL MAR",2019,"1267","noviembre"
"15222","FRACC. VILLAS DEL MAR",2021,"1552","noviembre"
"15223","FRACC. VILLAS DEL MAR",2020,"1357","noviembre"
"15224","FRACC. VILLAS DEL MAR",2018,"1195","noviembre"
"15225","FRACC. VILLAS LAS FLORES",2018,"3334","noviembre"
"15226","FRACC. VILLAS LAS FLORES",2021,"3575","noviembre"
"15227","FRACC. VILLAS LAS FLORES",2020,"3738","noviembre"
"15228","FRACC. VILLAS LAS FLORES",2019,"3463","noviembre"
"15229","FRACC. VISTAS DEL MAR",2018,"7671","noviembre"
"15230","FRACC. VISTAS DEL MAR",2020,"8052","noviembre"
"15231","FRACC. VISTAS DEL MAR",2021,"8757","noviembre"
"15232","FRACC. VISTAS DEL MAR",2019,"7020","noviembre"
"15233","FRACC.LOS CONCHIS-SC.ARRECIFES",2019,"920","noviembre"
"15234","FRACC.LOS CONCHIS-SC.ARRECIFES",2020,"1046","noviembre"
"15235","FRACC.LOS CONCHIS-SC.ARRECIFES",2018,"908","noviembre"
"15236","FRACC.LOS CONCHIS-SC.ARRECIFES",2021,"1193","noviembre"
"15237","FRACC.RES. EX HDA.DE EL CONCHI",2019,"2482","noviembre"
"15238","FRACC.RES. EX HDA.DE EL CONCHI",2018,"2611","noviembre"
"15239","FRACC.RES. EX HDA.DE EL CONCHI",2020,"2836","noviembre"
"15240","FRACC.RES. EX HDA.DE EL CONCHI",2021,"2456","noviembre"
"15241","FRACC.SOLES PARQUE RESIDENCIAL",2020,"901","noviembre"
"15242","FRACC.SOLES PARQUE RESIDENCIAL",2018,"488","noviembre"
"15243","FRACC.SOLES PARQUE RESIDENCIAL",2019,"555","noviembre"
"15244","FRACC.SOLES PARQUE RESIDENCIAL",2021,"2021","noviembre"
"15245","FRANCISCO I. MADERO",2019,"18499","noviembre"
"15246","FRANCISCO I. MADERO",2020,"19147","noviembre"
"15247","FRANCISCO I. MADERO",2018,"22108","noviembre"
"15248","FRANCISCO I. MADERO",2021,"18763","noviembre"
"15249","FRANCISCO LABASTIDA OCHOA",2020,"3687","noviembre"
"15250","FRANCISCO LABASTIDA OCHOA",2018,"3878","noviembre"
"15251","FRANCISCO LABASTIDA OCHOA",2021,"3825","noviembre"
"15252","FRANCISCO LABASTIDA OCHOA",2019,"3363","noviembre"
"15253","FRANCISCO SOLIS",2020,"7106","noviembre"
"15254","FRANCISCO SOLIS",2021,"6467","noviembre"
"15255","FRANCISCO SOLIS",2018,"6788","noviembre"
"15256","FRANCISCO SOLIS",2019,"6496","noviembre"
"15257","FRANCISCO VILLA",2021,"76221","noviembre"
"15258","FRANCISCO VILLA",2018,"55777","noviembre"
"15259","FRANCISCO VILLA",2019,"55935","noviembre"
"15260","FRANCISCO VILLA",2020,"70579","noviembre"
"15261","GABRIEL LEYVA",2019,"9497","noviembre"
"15262","GABRIEL LEYVA",2021,"8785","noviembre"
"15263","GABRIEL LEYVA",2020,"9530","noviembre"
"15264","GABRIEL LEYVA",2018,"9632","noviembre"
"15265","GUSTAVO DIAZ ORDAZ",2020,"7361","noviembre"
"15266","GUSTAVO DIAZ ORDAZ",2021,"6881","noviembre"
"15267","GUSTAVO DIAZ ORDAZ",2018,"6037","noviembre"
"15268","GUSTAVO DIAZ ORDAZ",2019,"6165","noviembre"
"15269","HACIENDA DE URIAS",2019,"7220","noviembre"
"15270","HACIENDA DE URIAS",2018,"7379","noviembre"
"15271","HACIENDA DE URIAS",2021,"8181","noviembre"
"15272","HACIENDA DE URIAS",2020,"7517","noviembre"
"15273","HUERTOS FAMILIARES",2018,"1756","noviembre"
"15274","HUERTOS FAMILIARES",2019,"1545","noviembre"
"15275","HUERTOS FAMILIARES",2021,"1906","noviembre"
"15276","HUERTOS FAMILIARES",2020,"1646","noviembre"
"15277","INDEPENDENCIA",2019,"17537","noviembre"
"15278","INDEPENDENCIA",2021,"18390","noviembre"
"15279","INDEPENDENCIA",2020,"17307","noviembre"
"15280","INDEPENDENCIA",2018,"19372","noviembre"
"15281","INFONAVIT CONCHI",2021,"13944","noviembre"
"15282","INFONAVIT CONCHI",2019,"12791","noviembre"
"15283","INFONAVIT CONCHI",2020,"13124","noviembre"
"15284","INFONAVIT CONCHI",2018,"13741","noviembre"
"15285","INFONAVIT FCO. ALARCON FREGOSO",2021,"25024","noviembre"
"15286","INFONAVIT FCO. ALARCON FREGOSO",2020,"25063","noviembre"
"15287","INFONAVIT FCO. ALARCON FREGOSO",2019,"20966","noviembre"
"15288","INFONAVIT FCO. ALARCON FREGOSO",2018,"23158","noviembre"
"15289","INFONAVIT JABALIES",2018,"29560","noviembre"
"15290","INFONAVIT JABALIES",2020,"29777","noviembre"
"15291","INFONAVIT JABALIES",2021,"29365","noviembre"
"15292","INFONAVIT JABALIES",2019,"28554","noviembre"
"15293","INFONAVIT JABALINES",2020,"3265","noviembre"
"15294","INFONAVIT JABALINES",2018,"3406","noviembre"
"15295","INFONAVIT JABALINES",2021,"3177","noviembre"
"15296","INFONAVIT JABALINES",2019,"3568","noviembre"
"15297","INFONAVIT LA FORESTA",2018,"6603","noviembre"
"15298","INFONAVIT LA FORESTA",2021,"6734","noviembre"
"15299","INFONAVIT LA FORESTA",2020,"6126","noviembre"
"15300","INFONAVIT LA FORESTA",2019,"6469","noviembre"
"15301","INFONAVIT OLIMPO",2020,"1202","noviembre"
"15302","INFONAVIT OLIMPO",2019,"1118","noviembre"
"15303","INFONAVIT OLIMPO",2018,"1060","noviembre"
"15304","INFONAVIT OLIMPO",2021,"1103","noviembre"
"15305","INFONAVIT PLAYAS",2018,"32733","noviembre"
"15306","INFONAVIT PLAYAS",2020,"29964","noviembre"
"15307","INFONAVIT PLAYAS",2019,"31474","noviembre"
"15308","INFONAVIT PLAYAS",2021,"31465","noviembre"
"15309","INSURGENTES",2019,"11092","noviembre"
"15310","INSURGENTES",2021,"13005","noviembre"
"15311","INSURGENTES",2018,"11263","noviembre"
"15312","INSURGENTES",2020,"12084","noviembre"
"15313","ISLA DE LA PIEDRA",2019,"7602","noviembre"
"15314","ISLA DE LA PIEDRA",2020,"10426","noviembre"
"15315","ISLA DE LA PIEDRA",2018,"8020","noviembre"
"15316","ISLA DE LA PIEDRA",2021,"8495","noviembre"
"15317","JARDINES DEL VALLE",2018,"1223","noviembre"
"15318","JARDINES DEL VALLE",2020,"979","noviembre"
"15319","JARDINES DEL VALLE",2019,"885","noviembre"
"15320","JARDINES DEL VALLE",2021,"1152","noviembre"
"15321","JARIPILLO",2021,"18758","noviembre"
"15322","JARIPILLO",2019,"16696","noviembre"
"15323","JARIPILLO",2018,"16534","noviembre"
"15324","JARIPILLO",2020,"18428","noviembre"
"15325","JESUS DE NAZARET",2019,"409","noviembre"
"15326","JESUS DE NAZARET",2021,"510","noviembre"
"15327","JESUS DE NAZARET",2020,"536","noviembre"
"15328","JESUS DE NAZARET",2018,"537","noviembre"
"15329","JESUS GARCIA",2019,"8564","noviembre"
"15330","JESUS GARCIA",2021,"8521","noviembre"
"15331","JESUS GARCIA",2020,"9588","noviembre"
"15332","JESUS GARCIA",2018,"8345","noviembre"
"15333","JESUS KUMATE R.",2020,"1030","noviembre"
"15334","JESUS KUMATE R.",2021,"1037","noviembre"
"15335","JESUS KUMATE R.",2019,"1028","noviembre"
"15336","JESUS KUMATE R.",2018,"874","noviembre"
"15337","JOSE MA. PINO SUAREZ",2021,"5585","noviembre"
"15338","JOSE MA. PINO SUAREZ",2018,"6051","noviembre"
"15339","JOSE MA. PINO SUAREZ",2020,"5541","noviembre"
"15340","JOSE MA. PINO SUAREZ",2019,"5748","noviembre"
"15341","JOSE MARIA MORELOS",2021,"9794","noviembre"
"15342","JOSE MARIA MORELOS",2020,"9689","noviembre"
"15343","JOSE MARIA MORELOS",2018,"8867","noviembre"
"15344","JOSE MARIA MORELOS",2019,"8178","noviembre"
"15345","JUAN CARRASCO",2018,"7725","noviembre"
"15346","JUAN CARRASCO",2019,"6726","noviembre"
"15347","JUAN CARRASCO",2020,"8034","noviembre"
"15348","JUAN CARRASCO",2021,"7636","noviembre"
"15349","KLEIN",2019,"3228","noviembre"
"15350","KLEIN",2021,"2729","noviembre"
"15351","KLEIN",2020,"3515","noviembre"
"15352","KLEIN",2018,"3687","noviembre"
"15353","LA SIRENA",2019,"7617","noviembre"
"15354","LA SIRENA",2020,"9198","noviembre"
"15355","LA SIRENA",2018,"7998","noviembre"
"15356","LA SIRENA",2021,"9270","noviembre"
"15357","LADRILLERA",2018,"1008","noviembre"
"15358","LADRILLERA",2019,"1071","noviembre"
"15359","LADRILLERA",2020,"1211","noviembre"
"15360","LADRILLERA",2021,"1192","noviembre"
"15361","LAZARO CARDENAS",2020,"12036","noviembre"
"15362","LAZARO CARDENAS",2019,"11393","noviembre"
"15363","LAZARO CARDENAS",2021,"11299","noviembre"
"15364","LAZARO CARDENAS",2018,"12037","noviembre"
"15365","LEOPOLDO SANCHEZ CELIS",2020,"30116","noviembre"
"15366","LEOPOLDO SANCHEZ CELIS",2019,"28531","noviembre"
"15367","LEOPOLDO SANCHEZ CELIS",2018,"32008","noviembre"
"15368","LEOPOLDO SANCHEZ CELIS",2021,"30146","noviembre"
"15369","LIBERTAD",2021,"5207","noviembre"
"15370","LIBERTAD",2018,"4535","noviembre"
"15371","LIBERTAD",2019,"3944","noviembre"
"15372","LIBERTAD",2020,"4641","noviembre"
"15373","LIBERTAD DE EXPRESION",2020,"13917","noviembre"
"15374","LIBERTAD DE EXPRESION",2021,"16473","noviembre"
"15375","LIBERTAD DE EXPRESION",2018,"11946","noviembre"
"15376","LIBERTAD DE EXPRESION",2019,"11569","noviembre"
"15377","LOMA ATRAVEZADA",2018,"17307","noviembre"
"15378","LOMA ATRAVEZADA",2020,"11918","noviembre"
"15379","LOMA ATRAVEZADA",2021,"10741","noviembre"
"15380","LOMA ATRAVEZADA",2019,"11946","noviembre"
"15381","LOMA BONITA",2019,"3289","noviembre"
"15382","LOMA BONITA",2018,"3277","noviembre"
"15383","LOMA BONITA",2021,"3772","noviembre"
"15384","LOMA BONITA",2020,"3182","noviembre"
"15385","LOMAS DE CRISTO REY",2021,"726","noviembre"
"15386","LOMAS DE CRISTO REY",2018,"763","noviembre"
"15387","LOMAS DE CRISTO REY",2019,"644","noviembre"
"15388","LOMAS DE CRISTO REY",2020,"662","noviembre"
"15389","LOMAS DEL EBANO",2018,"6340","noviembre"
"15390","LOMAS DEL EBANO",2020,"6978","noviembre"
"15391","LOMAS DEL EBANO",2019,"6080","noviembre"
"15392","LOMAS DEL EBANO",2021,"7535","noviembre"
"15393","LOS PINOS",2018,"1121","noviembre"
"15394","LOS PINOS",2019,"1238","noviembre"
"15395","LOS PINOS",2020,"1089","noviembre"
"15396","LOS PINOS",2021,"1805","noviembre"
"15397","LUCIO VALVERDE",2021,"1920","noviembre"
"15398","LUCIO VALVERDE",2020,"1864","noviembre"
"15399","LUCIO VALVERDE",2018,"1913","noviembre"
"15400","LUCIO VALVERDE",2019,"1691","noviembre"
"15401","LUIS ECHEVERRIA ALVAREZ",2018,"4448","noviembre"
"15402","LUIS ECHEVERRIA ALVAREZ",2019,"3755","noviembre"
"15403","LUIS ECHEVERRIA ALVAREZ",2020,"3882","noviembre"
"15404","LUIS ECHEVERRIA ALVAREZ",2021,"3997","noviembre"
"15405","MANUEL J. CLOUTHIER",2020,"1337","noviembre"
"15406","MANUEL J. CLOUTHIER",2019,"1240","noviembre"
"15407","MANUEL J. CLOUTHIER",2018,"1733","noviembre"
"15408","MANUEL J. CLOUTHIER",2021,"1271","noviembre"
"15409","MARIA ELENA",2019,"301","noviembre"
"15410","MARIA ELENA",2018,"266","noviembre"
"15411","MARIA ELENA",2020,"345","noviembre"
"15412","MARIA ELENA",2021,"315","noviembre"
"15413","MARINA MAZATLAN",2021,"24796","noviembre"
"15414","MARINA MAZATLAN",2019,"20992","noviembre"
"15415","MARINA MAZATLAN",2020,"21083","noviembre"
"15416","MARINA MAZATLAN",2018,"17759","noviembre"
"15417","MARINA MAZATLAN SECCION II",2018,"315","noviembre"
"15418","MARINA MAZATLAN SECCION II",2021,"677","noviembre"
"15419","MARINA MAZATLAN SECCION II",2020,"788","noviembre"
"15420","MARINA MAZATLAN SECCION II",2019,"519","noviembre"
"15421","MAZATLAN I",2019,"4537","noviembre"
"15422","MAZATLAN I",2021,"6677","noviembre"
"15423","MAZATLAN I",2018,"4195","noviembre"
"15424","MAZATLAN I",2020,"6406","noviembre"
"15425","MAZATLAN II",2020,"6261","noviembre"
"15426","MAZATLAN II",2021,"6281","noviembre"
"15427","MAZATLAN II",2019,"5400","noviembre"
"15428","MAZATLAN II",2018,"5135","noviembre"
"15429","MAZATLAN III",2018,"3001","noviembre"
"15430","MAZATLAN III",2019,"2829","noviembre"
"15431","MAZATLAN III",2021,"3611","noviembre"
"15432","MAZATLAN III",2020,"3744","noviembre"
"15433","MERCADO MIGUEL HIDALGO",2019,"990","noviembre"
"15434","MERCADO MIGUEL HIDALGO",2020,"1004","noviembre"
"15435","MERCADO MIGUEL HIDALGO",2021,"798","noviembre"
"15436","MERCADO MIGUEL HIDALGO",2018,"1015","noviembre"
"15437","MONTE BELLO",2021,"5319","noviembre"
"15438","MONTE BELLO",2020,"5534","noviembre"
"15439","MONTE BELLO",2019,"4410","noviembre"
"15440","MONTE BELLO",2018,"4819","noviembre"
"15441","MONTE CALVARIO",2018,"704","noviembre"
"15442","MONTE CALVARIO",2020,"707","noviembre"
"15443","MONTE CALVARIO",2021,"829","noviembre"
"15444","MONTE CALVARIO",2019,"656","noviembre"
"15445","MONTUOSA",2021,"23260","noviembre"
"15446","MONTUOSA",2020,"24853","noviembre"
"15447","MONTUOSA",2018,"23402","noviembre"
"15448","MONTUOSA",2019,"25717","noviembre"
"15449","NIÑOS HEROES",2019,"3691","noviembre"
"15450","NIÑOS HEROES",2020,"3355","noviembre"
"15451","NIÑOS HEROES",2021,"3623","noviembre"
"15452","NIÑOS HEROES",2018,"3435","noviembre"
"15453","NUEVO MILENIO",2019,"2626","noviembre"
"15454","NUEVO MILENIO",2020,"2921","noviembre"
"15455","NUEVO MILENIO",2018,"2609","noviembre"
"15456","NUEVO MILENIO",2021,"3060","noviembre"
"15457","OBRERA",2020,"4277","noviembre"
"15458","OBRERA",2019,"5871","noviembre"
"15459","OBRERA",2018,"6526","noviembre"
"15460","OBRERA",2021,"5003","noviembre"
"15461","OLIMPICA",2018,"15429","noviembre"
"15462","OLIMPICA",2020,"15462","noviembre"
"15463","OLIMPICA",2021,"17158","noviembre"
"15464","OLIMPICA",2019,"16246","noviembre"
"15465","PARQUE IND. ALFREDO V. BONFIL",2021,"76741","noviembre"
"15466","PARQUE IND. ALFREDO V. BONFIL",2018,"80889","noviembre"
"15467","PARQUE IND. ALFREDO V. BONFIL",2020,"83276","noviembre"
"15468","PARQUE IND. ALFREDO V. BONFIL",2019,"72716","noviembre"
"15469","PERIODISTAS",2020,"112","noviembre"
"15470","PERIODISTAS",2021,"250","noviembre"
"15471","PERIODISTAS",2018,"1","noviembre"
"15472","PERIODISTAS",2019,"105","noviembre"
"15473","PLAZA SAN IGNACIO",2019,"107","noviembre"
"15474","PLAZA SAN IGNACIO",2021,"67","noviembre"
"15475","PLAZA SAN IGNACIO",2018,"122","noviembre"
"15476","PLAZA SAN IGNACIO",2020,"62","noviembre"
"15477","POBLADO EL CONCHI",2018,"1675","noviembre"
"15478","POBLADO EL CONCHI",2020,"1552","noviembre"
"15479","POBLADO EL CONCHI",2021,"1775","noviembre"
"15480","POBLADO EL CONCHI",2019,"1765","noviembre"
"15481","PROLONG. LOPEZ MATEOS",2020,"116","noviembre"
"15482","PROLONG. LOPEZ MATEOS",2019,"106","noviembre"
"15483","PROLONG. LOPEZ MATEOS",2018,"142","noviembre"
"15484","PROLONG. LOPEZ MATEOS",2021,"381","noviembre"
"15485","PUEBLO NUEVO",2019,"7795","noviembre"
"15486","PUEBLO NUEVO",2018,"9119","noviembre"
"15487","PUEBLO NUEVO",2021,"8750","noviembre"
"15488","PUEBLO NUEVO",2020,"8738","noviembre"
"15489","QUINTA CHAPALITA",2019,"2561","noviembre"
"15490","QUINTA CHAPALITA",2021,"2640","noviembre"
"15491","QUINTA CHAPALITA",2018,"2845","noviembre"
"15492","QUINTA CHAPALITA",2020,"2859","noviembre"
"15493","RAFAEL BUELNA",2018,"9357","noviembre"
"15494","RAFAEL BUELNA",2020,"7916","noviembre"
"15495","RAFAEL BUELNA",2019,"8940","noviembre"
"15496","RAFAEL BUELNA",2021,"7203","noviembre"
"15497","RAMON F. ITURBE",2021,"9844","noviembre"
"15498","RAMON F. ITURBE",2019,"8762","noviembre"
"15499","RAMON F. ITURBE",2020,"9570","noviembre"
"15500","RAMON F. ITURBE",2018,"9071","noviembre"
"15501","REFORMA",2021,"15087","noviembre"
"15502","REFORMA",2018,"14121","noviembre"
"15503","REFORMA",2019,"14401","noviembre"
"15504","REFORMA",2020,"14012","noviembre"
"15505","RENATO VEGA ALVARADO",2018,"3545","noviembre"
"15506","RENATO VEGA ALVARADO",2019,"3665","noviembre"
"15507","RENATO VEGA ALVARADO",2020,"4050","noviembre"
"15508","RENATO VEGA ALVARADO",2021,"4431","noviembre"
"15509","RICARDO FLORES MAGON",2018,"55245","noviembre"
"15510","RICARDO FLORES MAGON",2019,"52183","noviembre"
"15511","RICARDO FLORES MAGON",2020,"55809","noviembre"
"15512","RICARDO FLORES MAGON",2021,"56495","noviembre"
"15513","RINCON DE MAZATLAN",2019,"25","noviembre"
"15514","RINCON DE MAZATLAN",2021,"551","noviembre"
"15515","RINCON DE MAZATLAN",2020,"900","noviembre"
"15516","RINCON DE MAZATLAN",2018,"8","noviembre"
"15517","ROBLES",2020,"1293","noviembre"
"15518","ROBLES",2021,"1520","noviembre"
"15519","ROBLES",2018,"1358","noviembre"
"15520","ROBLES",2019,"1411","noviembre"
"15521","RUBEN JARAMILLO",2020,"6704","noviembre"
"15522","RUBEN JARAMILLO",2018,"7048","noviembre"
"15523","RUBEN JARAMILLO",2019,"6436","noviembre"
"15524","RUBEN JARAMILLO",2021,"7016","noviembre"
"15525","SABALO-CERRITOS AV.",2020,"67806","noviembre"
"15526","SABALO-CERRITOS AV.",2019,"72256","noviembre"
"15527","SABALO-CERRITOS AV.",2021,"71273","noviembre"
"15528","SABALO-CERRITOS AV.",2018,"76409","noviembre"
"15529","SALVADOR ALLENDE",2021,"25033","noviembre"
"15530","SALVADOR ALLENDE",2018,"23124","noviembre"
"15531","SALVADOR ALLENDE",2020,"24633","noviembre"
"15532","SALVADOR ALLENDE",2019,"21271","noviembre"
"15533","SANTA ELENA",2020,"12652","noviembre"
"15534","SANTA ELENA",2018,"13836","noviembre"
"15535","SANTA ELENA",2021,"16525","noviembre"
"15536","SANTA ELENA",2019,"16850","noviembre"
"15537","SANTA ROSA",2019,"352","noviembre"
"15538","SANTA ROSA",2020,"408","noviembre"
"15539","SANTA ROSA",2018,"372","noviembre"
"15540","SANTA ROSA",2021,"559","noviembre"
"15541","SECTORES LOPEZ MATEOS",2021,"2960","noviembre"
"15542","SECTORES LOPEZ MATEOS",2018,"3047","noviembre"
"15543","SECTORES LOPEZ MATEOS",2020,"3099","noviembre"
